tipo;url;titulo;precio;area_m2;habitaciones;banos;garajes;descripcion;balcon;bano_de_servicio;chimenea;cocina_equipada;cuarto_de_servicio;sauna_turco_jacuzzi;servicio_de_internet;servicios_publicos;zona_de_bbq;acceso_pavimentado;garaje_parqueadero(s);porteria_vigilancia;senderos_ecologicos;area_rural;cerca_de_zona_urbana;sobre_via_secundaria;trans_publico_cercano;caractint;caractext;caractsec;estrato;antiguedad;cocina_integral;ventilacion_natural;asador;bosque_nativo;establo;invernadero;pesebrera;terraza;vista_panoramica;seguridad;bano_auxiliar;comedor;estudio;zona_de_lavanderia;gimnasio;piscina;salon_comunal;zona_infantil;zonas_verdes;bombas_de_gasolina;cerca_centro_comercial;comodas_vias_de_acceso;restaurantes;supermercados_ccomerciales;amoblado;calentador;citofono;comedor_auxiliar;despensa;instalacion_de_gas;patio;piso_en_baldosa_marmol;circuito_cerrado_de_tv;en_conjunto_cerrado;jardin;parqueadero_visitantes;vigilancia;vivienda_multifamiliar;colegios_universidades;parques_cercanos;zona_campestre;zona_residencial;area_urbana;zona_de_hamacas;arboles_frutales;kiosko;bano_independiente;barra_estilo_americano;closet;deposito_bodega;ascensor;garaje(s);porteria_recepcion;vigilancia_24x7;cerca_a_sector_comercial;cocina_tipo_americano;cochera;pozo_de_agua_natural;hall_de_alcobas;sobre_via_principal;rio_quebrada_cercano(a);zona_de_camping;nacimientos_de_agua;zona_comercial;bahias_de_parqueo;banos_publicos;vigilancia_privada_24*7;salon_de_juegos;alarma_contra_incendio;ascensores_comunales;banos_comunales;banos_mixtos;con_administrador;control_de_acceso_digital;cuarto_de_conductores;alcantarillado;jardines_exteriores;locales_comerciales;zona_industrial;alarma;altura_libre;deteccion_de_humo;bahia_exterior_de_parqueo;cancha_de_squash;canchas_deportivas;en_edificio;en_zona_residencial;garaje_cubierto;parque_industrial;bano_compartido;shut_de_basura;parqueadero_interno;aire_lavado;cocineta;edificio_inteligente;escalera_de_emergencia;parqueadero_a_nivel;reja_de_seguridad;cancha_de_tennis;jaula_de_golf;cancha_de_baloncesto;cancha_de_futbol;piso_en_madera;tanques_de_agua;aire_acondicionado;cocina_de_lena;oficina_de_negocios;corrales;piso_en_cemento;cuarto_de_servicio;todos_los_servicios;en_casa;finca_agroganadera;finca_ganadera;vivienda_bifamiliar;casa_de_trabajadores;en_condominio;puerta_electrica;ubicada_en_edificio;finca_agricola;sensor_de_movimiento;planta_electrica;servicios_independientes;cuarto_de_escoltas;salon_de_conferencias;rociadores_de_agua;con_casa_club;disponibilidad_wifi;galpon;piso_de_alta_resistencia;cableado_de_red;puerta_de_seguridad;sala_de_internet;finca_avicola;lote_en_construccion;salon_de_videoconferencias;pasaje_comercial;sistema_de_riego;acceso_para_camiones;con_vivienda;lic_de_construccion;panoramica_un_lado;en_club;auditorio;esquinero;oficinas_administrativas;con_casa_prefabricada;en_zona_comercial;finca_cafetera;servicio_de_lavanderia;altura_restringida;ascensor(es)_inteligente(s);lote_vacio;control_de_acustica;control_termico;panoramica_360o;con_cerca_electrica;municipio;tipo_propiedad
Usada;https://www.fincaraiz.com.co/casa-en-venta/rionegro/rionegro-det-6101673.aspx;Casa en Venta Rionegro RIONEGRO;520000000.0;215.0;4.0;3.0;0.0;Casa con 215 m2,  estrato 4,  3 niveles,  cocina integral,  sala comedor,  estudio,  4 alcobas principal con baño y vestier,  2 closets,  2 baños,  patio de ropas,  balcón,  terraza,  garaje con puerta eléctrica y red de gas.  Unidad abierta con juegos infantiles y zonas verdes  Cerca del Colegio La presentación.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;['Cocina Integral', 'Instalación de gas', 'Patio', 'Zona de lavandería'];['Terraza'];['Trans. Público cercano', 'Zona Residencial'];4;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;casa
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/rionegro/vereda_los_alticos_san_antonio_pereira-det-6098431.aspx;Apartamento en Venta Rionegro VEREDA LOS ALTICOS SAN ANTONIO DE PEREIRA;355000000.0;59.0;3.0;2.0;1.0;Apartamento en Venta Sector San Antonio - Rionegro. Apartamento con excelentes acabados,  en unidad cerrada. Comodidades Sala-comedor,  3 alcobas,  2 closets,  vestier,  2 baños,  cocina abierta integral,  pisos de cerámica,  zona de ropas,  balcón,  cuarto útil,  garaje sencillo,  red de gas,  portería 247 y zonas verdes. 622-15647.;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;['Balcón', 'Baño Auxiliar', 'Closet', 'Cocina Integral', 'Comedor', 'Depósito / Bodega', 'Piso en Baldosa /  Mármol', 'Servicios Públicos', 'Zona de lavandería'];['Garaje / Parqueadero(s)', 'Vigilancia 24x7', 'Vigilancia privada 24*7', 'Zonas Verdes'];['Parques cercanos', 'Zona Residencial'];5;Menos de 1 año;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;apartamento
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/rionegro/rionegro-det-4505591.aspx;Apartamento en Venta Rionegro RIONEGRO;480000000.0;75.0;3.0;2.0;1.0;En excelente zona de Rionegro,  la unidad contará con las zonas comunes más completas,  donde se encuentran dos piscinas climatizadas,  SPA con sauna,  turco,  jacuzzi y zona de masajes,  cancha de squash,  cancha polideportiva,  gimnasio,  salón café,  salón social y salón VIP para reuniones más privadas,  salón de juegos interactivos,  sala de juegos didácticos para niños,  y dos deck al aire libre con una hermosa vista al espejo de agua. Código Abad Faciolince APA CINCUENTA Y CINCO OCHENTA Y DOS.  585-24141.;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;['Balcón', 'Baño Auxiliar', 'Closet', 'Cocina Integral', 'Comedor', 'Depósito / Bodega', 'Instalación de gas', 'Sauna / Turco / Jacuzzi', 'Shut de basura', 'Todos los Servicios', 'Ventilación Natural', 'Zona de lavandería'];['Ascensor', 'En Edificio', 'En zona residencial', 'Garaje Cubierto', 'Gimnasio', 'Parqueadero Visitantes', 'Piscina', 'Portería / Vigilancia', 'Salón Comunal', 'Vigilancia 24x7', 'Vigilancia privada 24*7', 'Zona Infantil', 'Zonas Verdes'];['Área Urbana', 'Zona Campestre', 'Zona Residencial'];4;1 a 8 años;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;apartamento
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/el-carmen-de-viboral/carmen-det-6099311.aspx;Apartamento en Venta El Carmen de Viboral EL CARMEN;250000000.0;90.0;3.0;2.0;1.0;APARTAMENTO Ubicado en el Carmen de Viboral a pocos minutos del parque principal..;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;['Balcón', 'Baño Auxiliar', 'Cocina Integral', 'Depósito / Bodega', 'Instalación de gas', 'Patio', 'Piso en Baldosa /  Mármol', 'Zona de lavandería'];[];['Colegios / Universidades', 'Parques cercanos', 'Sobre vía principal', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona Comercial', 'Zona Industrial', 'Zona Residencial'];3;1 a 8 años;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;el carmen de viboral;apartamento
Usada;https://www.fincaraiz.com.co/casa-en-venta/el-retiro/el-retiro-det-6167325.aspx;Casa en Venta El Retiro La Fe;750000000.0;222.0;5.0;4.0;1.0;Excelente oportunidad! Casa campestre,  ubicada en zona de fácil acceso,  cuenta con amplias zonas verdes y hermosa vista..;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;['Balcón', 'Baño Auxiliar', 'Calentador', 'Cocina Integral', 'Comedor auxiliar', 'Estudio', 'Hall de Alcobas', 'Instalación de gas', 'Patio'];['Garaje(s)', 'Jardín', 'Parqueadero Visitantes', 'Terraza', 'Vista panorámica', 'Zonas Verdes'];['Sobre vía principal', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona Campestre'];4;9 a 15 años;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;el retiro;casa
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/marinilla/marinilla-det-6099007.aspx;Apartamento en Venta Marinilla Marinilla;260000000.0;64.0;3.0;2.0;0.0;APARTAMENTO para estrenar en MARINILLA.;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;['Balcón', 'Baño Auxiliar', 'Barra estilo americano', 'Calentador', 'Cocina Integral', 'Instalación de gas', 'Piso en Baldosa /  Mármol', 'Zona de lavandería'];['Ascensor', 'Terraza'];['Colegios / Universidades', 'Parques cercanos', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona Comercial', 'Zona Residencial'];3;Menos de 1 año;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;marinilla;apartamento
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/rionegro/via_del_tranvia-det-6098226.aspx;Apartamento en Venta Rionegro Vía del Tranvía;265000000.0;54.0;3.0;2.0;2.0;Vendo excelente apartamento, con parqueadero y cuarto útil, en piso alto de una unidad cerrada, ubicada en la vía del Tranvía (Rionegro), cuyo sector es de amplia valorización y en zona céntrica y estratégica del municipio. El apartamento consta de 2 habitaciones, estudio, 2 baños, sala comedor, cocina, zona de ropas y balcón. Apartamento supercompleto  y cómodo, diseñado al detalle con criterio estético, creando espacios hermosos, altamente funcionales y de excelente calidad.PRECIO NEGOCIABLE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;[];[];[];4;Menos de 1 año;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;apartamento
Usada;https://www.fincaraiz.com.co/finca-en-venta/guarne/vereda_las_toldas-det-6176461.aspx;Finca en Venta Guarne VEREDA LAS TOLDAS;1400000000.0;7120.0;8.0;5.0;4.0;Venta de finca en Guarne  Vereda : Toldas Área : 7.120 mt2 ,  via pavimentada hasta la finca.  2 casas principales,  más casa de mayordomo. Cancha de tenis,    Pesebreras para 10 caballos,  Pasto de corte  Primer casa: de una  planta  Con 4 alcobas con closet. 3 baños,  cocina integral,  sala y comedor grande,  sauna y turco. Área construida 300 mt2  segunda casa : de dos plantas,  garaje,  integral,  Alcoba closet más Alcoba principal con vestier y baño,  balcón grande,  uso del suelo industrial y mixto.;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;['Balcón', 'Chimenea', 'Cocina Equipada', 'Cocina Integral', 'Finca agrícola', 'Finca agroganadera', 'Finca ganadera', 'Servicios Públicos', 'Zona de BBQ', 'Zona de Hamacas'];['Acceso Pavimentado', 'Árboles frutales', 'Cancha de Tennis', 'Casa de trabajadores', 'Corrales', 'Establo', 'Garaje / Parqueadero(s)', 'Pesebrera', 'Piscina', 'Portería / Vigilancia', 'Pozo de agua natural', 'Rio / Quebrada cercano(a)', 'Sala de internet', 'Salón de Juegos', 'Senderos ecológicos'];['Área Rural', 'Cerca de Zona Urbana', 'Nacimientos de agua', 'Parques cercanos', 'Seguridad', 'Sobre vía principal', 'Trans. Público cercano'];5;1 a 8 años;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;guarne;finca
Usada;https://www.fincaraiz.com.co/casa-en-venta/rionegro/san_antonio_pereira-det-6182536.aspx;Casa en Venta Rionegro San Antonio De Pereira;580000000.0;163.0;3.0;4.0;2.0;Se vende casa en San Antonio de Pereira , Antioquia , con acabados modernos ,  la alcoba principal on baño ,  vestier y balcón,   las otras 2 habitaciones también tienen sus respectivos baños privados,  cuenta con patio en el primer piso ,  el parqueadero es doble paralelo   Sector de alto desarrollo económico,   caracterizado por su tranquilidad y comodidad gracias a las diferentes actividades económicas que hay en la zona . .;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;['Balcón', 'Baño Auxiliar', 'Baño Independiente', 'Calentador', 'Citófono', 'Cocina Integral', 'Estudio', 'Instalación de gas', 'Patio', 'Piso en Baldosa /  Mármol', 'Zona de lavandería'];['Acceso Pavimentado', 'Árboles frutales', 'Circuito cerrado de TV', 'En conjunto cerrado', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Jardín', 'Parqueadero Visitantes', 'Portería / Recepción', 'Vigilancia', 'Zonas Verdes'];['Cerca de Zona Urbana', 'Colegios / Universidades', 'Trans. Público cercano', 'Zona Campestre', 'Zona Residencial'];3;1 a 8 años;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;casa
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/rionegro/vereda_santa_ana-det-6140030.aspx;Apartamento en Venta Rionegro vereda santa Ana;370000000.0;72.0;3.0;2.0;1.0;Apartamento muy campestre para estrenar en Rionegro,  sin apartamento vecino con muros compartidos. Vista campestre ubicación muy central de gran valorización.  En una urbanización con zonas comunes súper completas (piscinas climatizadas,  jacuzzi,  lago,  gimnasio,  sala de videojuegos,  salón de baile,  sala para recibir visitas con cocina,  guardería,  cancha de squash.;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;['Balcón', 'Baño Auxiliar', 'Calentador', 'Citófono', 'Cocina tipo Americano', 'Estudio', 'Instalación de gas'];['Ascensor', 'Cancha de Squash', 'Circuito cerrado de TV', 'En conjunto cerrado', 'Jardín', 'Parqueadero Visitantes', 'Piscina', 'Portería / Recepción', 'Salón Comunal', 'Salón de Juegos', 'Terraza', 'Vigilancia', 'Vista panorámica', 'Zona Infantil'];['Colegios / Universidades', 'Parques cercanos', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona Residencial'];4;Menos de 1 año;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;apartamento
